mzbin,feature,cluster,scan
394.26715,41,4,26
395.20925,41,4,26
394.08425,42,4,26
395.20925,42,4,26
396.11245,42,4,26
397.11245,42,4,26
395.20925,43,4,26
396.11245,43,4,26
397.11245,43,4,26
396.11245,44,4,26
397.11245,44,4,26
399.3433,45,5,26
400.3433,45,5,26
402.19055,46,6,26
403.20195,46,6,26
404.1755,46,6,26
408.05455,47,7,26
409.0867,47,7,26
410.0867,47,7,26
411.0867,47,7,26
409.0867,48,7,26
410.0867,48,7,26
411.0867,48,7,26
410.0867,49,7,26
411.0867,49,7,26
413.2641,50,8,26
414.2641,50,8,26
415.0379,51,9,26
416.0379,51,9,26
419.3152,52,10,26
420.31635,52,10,26
421.3216,52,10,26
422.3216,52,10,26
420.31635,53,10,26
421.3216,53,10,26
422.3216,53,10,26
421.3216,54,10,26
422.3216,54,10,26
428.88955,55,11,26
429.10515,55,11,26
430.10515,55,11,26
429.10515,56,11,26
430.10515,56,11,26
431.1054,56,11,26
432.1054,56,11,26
430.10515,57,11,26
431.1054,57,11,26
432.1054,57,11,26
433.1477666665,57,11,26
430.8874,58,11,26
431.1054,58,11,26
432.1054,58,11,26
431.1054,59,11,26
432.1054,59,11,26
433.1477666665,59,11,26
432.1054,60,11,26
433.1477666665,60,11,26
432.8848,61,11,26
433.1477666665,61,11,26
433.363,61,11,26
433.863,61,11,26
432.8848,62,11,26
433.1477666665,62,11,26
433.863,62,11,26
432.8848,63,11,26
433.363,63,11,26
433.863,63,11,26
434.8598,63,11,26
432.8848,64,11,26
433.863,64,11,26
434.8598,64,11,26
433.1477666665,65,11,26
433.363,65,11,26
433.863,65,11,26
433.363,66,11,26
433.863,66,11,26
434.8598,66,11,26
433.863,67,11,26
434.8598,67,11,26
436.88485,67,11,26
440.72415,68,12,26
441.2526,68,12,26
445.11825,69,13,26
446.1371,69,13,26
447.1371,69,13,26
448.11825,69,13,26
445.9336,70,13,26
446.1371,70,13,26
447.1371,70,13,26
447.39295,70,13,26
446.1371,71,13,26
447.1371,71,13,26
448.11825,71,13,26
449.12075,71,13,26
447.1371,72,13,26
447.39295,72,13,26
448.11825,72,13,26
447.1371,73,13,26
448.11825,73,13,26
449.12075,73,13,26
450.1165,73,13,26
448.11825,74,13,26
449.12075,74,13,26
450.1165,74,13,26
449.12075,75,13,26
450.1165,75,13,26
454.2305,76,14,26
455.2068,76,14,26
456.2068,76,14,26
455.2068,77,14,26
456.2068,77,14,26
459.17175,78,15,26
460.17175,78,15,26
462.14725,78,15,26
462.14725,79,15,26
463.14705,79,15,26
464.14705,79,15,26
465.14705,79,15,26
463.14705,80,15,26
464.14705,80,15,26
465.14705,80,15,26
466.14435,80,15,26
464.14705,81,15,26
465.14705,81,15,26
466.14435,81,15,26
467.12615,81,15,26
465.14705,82,15,26
466.14435,82,15,26
467.12615,82,15,26
468.12365,82,15,26
466.14435,83,15,26
467.12615,83,15,26
468.12365,83,15,26
469.12,83,15,26
467.12615,84,15,26
468.12365,84,15,26
469.12,84,15,26
468.12365,85,15,26
469.12,85,15,26
476.19995,86,16,26
477.19995,86,16,26
503.1068,87,17,26
504.1068,87,17,26
505.12115,87,17,26
506.12115,87,17,26
504.1068,88,17,26
505.12115,88,17,26
506.12115,88,17,26
505.12115,89,17,26
506.12115,89,17,26
508.1441,89,17,26
516.2736,90,18,26
517.261,90,18,26
519.1353,91,19,26
520.13695,91,19,26
521.13695,91,19,26
522.13695,91,19,26
520.13695,92,19,26
521.13695,92,19,26
522.13695,92,19,26
523.13695,92,19,26
521.13695,93,19,26
522.13695,93,19,26
523.13695,93,19,26
524.13715,93,19,26
522.13695,94,19,26
523.13695,94,19,26
524.13715,94,19,26
523.13695,95,19,26
524.13715,95,19,26
533.19185,96,20,26
534.19185,96,20,26
536.1656,96,20,26
536.1656,97,20,26
537.1656,97,20,26
538.1656,97,20,26
539.1656,97,20,26
537.1656,98,20,26
538.1656,98,20,26
539.1656,98,20,26
540.16685,98,20,26
538.1656,99,20,26
539.1656,99,20,26
540.16685,99,20,26
539.1656,100,20,26
540.16685,100,20,26
550.21695,101,21,26
551.21695,101,21,26
577.12205,102,22,26
578.12205,102,22,26
579.13965,102,22,26
578.12205,103,22,26
579.13965,103,22,26
593.1586,104,23,26
594.1586,104,23,26
595.1576,104,23,26
596.1576,104,23,26
597.1576,104,23,26
594.1586,105,23,26
595.1576,105,23,26
596.1576,105,23,26
597.1576,105,23,26
595.1576,106,23,26
596.1576,106,23,26
597.1576,106,23,26
596.1576,107,23,26
597.1576,107,23,26
610.18425,108,24,26
611.18425,108,24,26
612.18425,108,24,26
613.18425,108,24,26
614.18425,108,24,26
611.18425,109,24,26
612.18425,109,24,26
613.18425,109,24,26
614.18425,109,24,26
612.18425,110,24,26
613.18425,110,24,26
614.18425,110,24,26
613.18425,111,24,26
614.18425,111,24,26
624.2362,112,25,26
625.2362,112,25,26
667.17355,113,26,26
668.1738,113,26,26
669.1738,113,26,26
670.1738,113,26,26
668.1738,114,26,26
669.1738,114,26,26
670.1738,114,26,26
669.1738,115,26,26
670.1738,115,26,26
681.22355,116,27,26
682.22355,116,27,26
684.203,116,27,26
685.203,116,27,26
684.203,117,27,26
685.203,117,27,26
686.20235,117,27,26
687.20235,117,27,26
688.20235,117,27,26
685.203,118,27,26
686.20235,118,27,26
687.20235,118,27,26
688.20235,118,27,26
686.20235,119,27,26
687.20235,119,27,26
688.20235,119,27,26
687.20235,120,27,26
688.20235,120,27,26
698.25625,121,28,26
699.25625,121,28,26
741.1915,122,29,26
742.1915,122,29,26
743.1915,122,29,26
744.1915,122,29,26
745.1915,122,29,26
742.1915,123,29,26
743.1915,123,29,26
744.1915,123,29,26
745.1915,123,29,26
743.1915,124,29,26
744.1915,124,29,26
745.1915,124,29,26
744.1915,125,29,26
745.1915,125,29,26
758.2174,126,30,26
759.2174,126,30,26
760.2174,126,30,26
761.2174,126,30,26
762.2174,126,30,26
759.2174,127,30,26
760.2174,127,30,26
761.2174,127,30,26
762.2174,127,30,26
760.2174,128,30,26
761.2174,128,30,26
762.2174,128,30,26
761.2174,129,30,26
762.2174,129,30,26
815.21465,130,31,26
816.2151,130,31,26
817.2151,130,31,26
816.2151,131,31,26
817.2151,131,31,26
832.2347,132,32,26
833.2347,132,32,26
835.2347,132,32,26
355.0696,1,1,27
356.0696,1,1,27
357.0696,1,1,27
358.11735,1,1,27
356.0696,2,1,27
356.3122,2,1,27
357.0696,2,1,27
356.0696,3,1,27
357.0696,3,1,27
358.11735,3,1,27
359.10015,3,1,27
357.0696,4,1,27
358.11735,4,1,27
359.10015,4,1,27
360.10215,4,1,27
358.11735,5,1,27
359.10015,5,1,27
360.10215,5,1,27
361.10015,5,1,27
359.10015,6,1,27
360.10215,6,1,27
361.10015,6,1,27
362.0578,6,1,27
360.10215,7,1,27
361.10015,7,1,27
362.0578,7,1,27
363.02765,7,1,27
361.10015,8,1,27
362.0578,8,1,27
363.02765,8,1,27
362.0578,9,1,27
363.02765,9,1,27
367.146,10,2,27
368.12655,10,2,27
369.12655,10,2,27
370.12655,10,2,27
368.12655,11,2,27
369.12655,11,2,27
370.12655,11,2,27
371.12505,11,2,27
369.12655,12,2,27
370.12655,12,2,27
371.12505,12,2,27
372.12505,12,2,27
370.12655,13,2,27
371.12505,13,2,27
372.12505,13,2,27
373.12505,13,2,27
371.12505,14,2,27
371.3652,14,2,27
372.12505,14,2,27
372.3652,14,2,27
371.12505,15,2,27
372.12505,15,2,27
373.12505,15,2,27
374.12505,15,2,27
371.3652,16,2,27
372.3652,16,2,27
372.12505,17,2,27
372.3652,17,2,27
373.12505,17,2,27
372.12505,18,2,27
373.12505,18,2,27
374.12505,18,2,27
375.1193,18,2,27
373.12505,19,2,27
374.12505,19,2,27
375.1193,19,2,27
376.08865,19,2,27
374.12505,20,2,27
375.1193,20,2,27
376.08865,20,2,27
375.1193,21,2,27
376.08865,21,2,27
376.08865,22,2,27
376.28225,22,2,27
381.08445,23,3,27
382.08445,23,3,27
383.1112,23,3,27
384.1428166665,23,3,27
382.08445,24,3,27
383.1112,24,3,27
384.1428166665,24,3,27
385.1430166665,24,3,27
383.1112,25,3,27
384.1428166665,25,3,27
385.1430166665,25,3,27
386.1422,25,3,27
383.86345,26,3,27
384.1428166665,26,3,27
384.530116667,26,3,27
385.1430166665,26,3,27
384.1428166665,27,3,27
384.530116667,27,3,27
385.1430166665,27,3,27
384.1428166665,28,3,27
385.1430166665,28,3,27
386.1422,28,3,27
385.1430166665,29,3,27
386.1422,29,3,27
388.16955,29,3,27
386.1422,30,3,27
388.16955,30,3,27
389.1692,30,3,27
388.16955,31,4,27
389.1692,31,4,27
390.1688,31,4,27
391.22015,31,4,27
389.1692,32,4,27
390.1688,32,4,27
391.22015,32,4,27
392.22015,32,4,27
390.1688,33,4,27
391.22015,33,4,27
392.22015,33,4,27
393.20825,33,4,27
391.22015,34,4,27
392.22015,34,4,27
393.20825,34,4,27
394.2092,34,4,27
392.22015,35,4,27
393.20825,35,4,27
394.2092,35,4,27
393.20825,36,4,27
394.2092,36,4,27
393.20825,37,4,27
394.2092,37,4,27
395.10405,37,4,27
396.1019,37,4,27
393.20825,38,4,27
394.2092,38,4,27
394.2092,39,4,27
395.10405,39,4,27
394.2092,40,4,27
395.10405,40,4,27
396.1019,40,4,27
397.1019,40,4,27
395.10405,41,4,27
396.1019,41,4,27
397.1019,41,4,27
396.1019,42,4,27
397.1019,42,4,27
399.34965,43,5,27
400.34965,43,5,27
401.34965,43,5,27
400.34965,44,5,27
401.34965,44,5,27
402.1927,45,6,27
403.19975,45,6,27
404.1798,45,6,27
408.0523,46,7,27
409.08445,46,7,27
410.08445,46,7,27
411.08445,46,7,27
409.08445,47,7,27
410.08445,47,7,27
411.08445,47,7,27
410.08445,48,7,27
411.08445,48,7,27
413.26625,49,8,27
414.25015,49,8,27
415.03555,50,9,27
416.03555,50,9,27
419.31515,51,10,27
420.3163,51,10,27
421.3216,51,10,27
422.3216,51,10,27
420.3163,52,10,27
421.3216,52,10,27
422.3216,52,10,27
421.3216,53,10,27
422.3216,53,10,27
428.90615,54,11,27
429.12415,54,11,27
430.14675,54,11,27
429.12415,55,11,27
430.14675,55,11,27
431.10775,55,11,27
432.10775,55,11,27
430.14675,56,11,27
431.10775,56,11,27
432.10775,56,11,27
433.1525666665,56,11,27
430.8874,57,11,27
431.10775,57,11,27
432.10775,57,11,27
431.10775,58,11,27
432.10775,58,11,27
433.1525666665,58,11,27
432.10775,59,11,27
433.1525666665,59,11,27
432.8872,60,11,27
433.1525666665,60,11,27
433.8872,60,11,27
432.8872,61,11,27
433.1525666665,61,11,27
433.8872,61,11,27
432.8872,62,11,27
433.8872,62,11,27
434.8872,62,11,27
433.8872,63,11,27
434.8872,63,11,27
436.88725,63,11,27
440.7266,64,12,27
441.25505,64,12,27
445.1182,65,13,27
446.1396,65,13,27
447.1396,65,13,27
448.11825,65,13,27
445.93105,66,13,27
446.1396,66,13,27
447.1396,66,13,27
447.3936,66,13,27
446.1396,67,13,27
447.1396,67,13,27
448.11825,67,13,27
449.12065,67,13,27
447.1396,68,13,27
447.3936,68,13,27
448.11825,68,13,27
447.1396,69,13,27
448.11825,69,13,27
449.12065,69,13,27
450.11645,69,13,27
448.11825,70,13,27
449.12065,70,13,27
450.11645,70,13,27
449.12065,71,13,27
450.11645,71,13,27
454.23305,72,14,27
455.2067,72,14,27
456.2067,72,14,27
455.2067,73,14,27
456.2067,73,14,27
459.17175,74,15,27
460.17175,74,15,27
462.1472,74,15,27
462.1472,75,15,27
463.147,75,15,27
464.147,75,15,27
465.147,75,15,27
463.147,76,15,27
464.147,76,15,27
465.147,76,15,27
466.14435,76,15,27
464.147,77,15,27
465.147,77,15,27
466.14435,77,15,27
467.12625,77,15,27
465.147,78,15,27
466.14435,78,15,27
467.12625,78,15,27
468.12625,78,15,27
466.14435,79,15,27
467.12625,79,15,27
468.12625,79,15,27
469.12265,79,15,27
467.12625,80,15,27
468.12625,80,15,27
469.12265,80,15,27
468.12625,81,15,27
469.12265,81,15,27
476.19995,82,16,27
477.19995,82,16,27
503.1067,83,17,27
504.1067,83,17,27
505.1211,83,17,27
506.1211,83,17,27
504.1067,84,17,27
505.1211,84,17,27
506.1211,84,17,27
505.1211,85,17,27
506.1211,85,17,27
508.1441,85,17,27
519.13525,86,18,27
520.13525,86,18,27
521.13525,86,18,27
522.13525,86,18,27
520.13525,87,18,27
521.13525,87,18,27
522.13525,87,18,27
523.1369,87,18,27
521.13525,88,18,27
522.13525,88,18,27
523.1369,88,18,27
524.13705,88,18,27
522.13525,89,18,27
523.1369,89,18,27
524.13705,89,18,27
523.1369,90,18,27
524.13705,90,18,27
536.16555,91,19,27
537.16555,91,19,27
538.16555,91,19,27
539.16555,91,19,27
537.16555,92,19,27
538.16555,92,19,27
539.16555,92,19,27
540.1687,92,19,27
538.16555,93,19,27
539.16555,93,19,27
540.1687,93,19,27
539.16555,94,19,27
540.1687,94,19,27
577.12195,95,20,27
578.12195,95,20,27
579.14075,95,20,27
580.14075,95,20,27
578.12195,96,20,27
579.14075,96,20,27
580.14075,96,20,27
579.14075,97,20,27
580.14075,97,20,27
593.1585,98,21,27
594.1585,98,21,27
595.1575,98,21,27
596.1575,98,21,27
597.1575,98,21,27
594.1585,99,21,27
595.1575,99,21,27
596.1575,99,21,27
597.1575,99,21,27
595.1575,100,21,27
596.1575,100,21,27
597.1575,100,21,27
596.1575,101,21,27
597.1575,101,21,27
607.20915,102,22,27
608.20915,102,22,27
610.1884,102,22,27
611.1866,102,22,27
610.1884,103,22,27
611.1866,103,22,27
612.1824,103,22,27
613.1824,103,22,27
614.1824,103,22,27
611.1866,104,22,27
612.1824,104,22,27
613.1824,104,22,27
614.1824,104,22,27
612.1824,105,22,27
613.1824,105,22,27
614.1824,105,22,27
613.1824,106,22,27
614.1824,106,22,27
624.2361,107,23,27
625.2361,107,23,27
642.9513,108,24,27
643.2429666665,108,24,27
642.9513,109,24,27
643.2429666665,109,24,27
667.17345,110,25,27
668.1737,110,25,27
669.1737,110,25,27
670.1737,110,25,27
668.1737,111,25,27
669.1737,111,25,27
670.1737,111,25,27
669.1737,112,25,27
670.1737,112,25,27
681.22345,113,26,27
682.22345,113,26,27
684.2029,113,26,27
685.2029,113,26,27
684.2029,114,26,27
685.2029,114,26,27
686.20225,114,26,27
687.20225,114,26,27
688.20225,114,26,27
685.2029,115,26,27
686.20225,115,26,27
687.20225,115,26,27
688.20225,115,26,27
686.20225,116,26,27
687.20225,116,26,27
688.20225,116,26,27
687.20225,117,26,27
688.20225,117,26,27
698.2512,118,27,27
699.25205,118,27,27
700.25205,118,27,27
699.25205,119,27,27
700.25205,119,27,27
741.1968,120,28,27
742.1968,120,28,27
743.1968,120,28,27
744.1968,120,28,27
745.1968,120,28,27
742.1968,121,28,27
743.1968,121,28,27
744.1968,121,28,27
745.1968,121,28,27
743.1968,122,28,27
744.1968,122,28,27
745.1968,122,28,27
744.1968,123,28,27
745.1968,123,28,27
758.2173,124,29,27
759.2173,124,29,27
760.2173,124,29,27
761.2173,124,29,27
762.2173,124,29,27
759.2173,125,29,27
760.2173,125,29,27
761.2173,125,29,27
762.2173,125,29,27
760.2173,126,29,27
761.2173,126,29,27
762.2173,126,29,27
761.2173,127,29,27
762.2173,127,29,27
815.21455,128,30,27
816.215,128,30,27
817.215,128,30,27
816.215,129,30,27
817.215,129,30,27
832.24745,130,31,27
833.24745,130,31,27
834.24745,130,31,27
835.24745,130,31,27
833.24745,131,31,27
834.24745,131,31,27
835.24745,131,31,27
834.24745,132,31,27
835.24745,132,31,27
355.0696,1,1,28
356.0696,1,1,28
357.0696,1,1,28
358.11735,1,1,28
356.0696,2,1,28
356.3122,2,1,28
357.0696,2,1,28
356.0696,3,1,28
357.0696,3,1,28
358.11735,3,1,28
359.102,3,1,28
357.0696,4,1,28
358.11735,4,1,28
359.102,4,1,28
360.104,4,1,28
358.11735,5,1,28
359.102,5,1,28
360.104,5,1,28
359.102,6,1,28
360.104,6,1,28
362.0615,6,1,28
366.10955,7,2,28
367.1335,7,2,28
368.1266,7,2,28
369.14965,7,2,28
367.1335,8,2,28
368.1266,8,2,28
369.14965,8,2,28
370.1266,8,2,28
368.1266,9,2,28
369.14965,9,2,28
370.1266,9,2,28
371.1558,9,2,28
369.14965,10,2,28
370.1266,10,2,28
371.1558,10,2,28
372.1557,10,2,28
370.1266,11,2,28
371.1558,11,2,28
372.1557,11,2,28
373.15565,11,2,28
371.1558,12,2,28
371.36335,12,2,28
372.1557,12,2,28
372.36335,12,2,28
371.1558,13,2,28
372.1557,13,2,28
373.15565,13,2,28
374.15565,13,2,28
371.36335,14,2,28
372.36335,14,2,28
372.1557,15,2,28
372.36335,15,2,28
373.15565,15,2,28
372.1557,16,2,28
373.15565,16,2,28
374.15565,16,2,28
375.1079,16,2,28
373.15565,17,2,28
374.15565,17,2,28
375.1079,17,2,28
376.09365,17,2,28
374.15565,18,2,28
375.1079,18,2,28
376.09365,18,2,28
375.1079,19,2,28
376.09365,19,2,28
381.08445,20,3,28
382.08445,20,3,28
383.1092,20,3,28
384.14185,20,3,28
382.08445,21,3,28
383.1092,21,3,28
384.14185,21,3,28
385.14205,21,3,28
383.1092,22,3,28
384.14185,22,3,28
385.14205,22,3,28
386.1422,22,3,28
383.8615,23,3,28
384.14185,23,3,28
384.5292,23,3,28
385.14205,23,3,28
384.14185,24,3,28
384.5292,24,3,28
385.14205,24,3,28
384.14185,25,3,28
385.14205,25,3,28
386.1422,25,3,28
385.14205,26,3,28
386.1422,26,3,28
388.16955,26,3,28
388.16955,27,3,28
389.1742,27,3,28
391.2217,27,3,28
391.2217,28,4,28
392.2217,28,4,28
393.2083,28,4,28
394.20925,28,4,28
392.2217,29,4,28
393.2083,29,4,28
394.20925,29,4,28
393.2083,30,4,28
394.20925,30,4,28
393.2083,31,4,28
394.20925,31,4,28
395.10405,31,4,28
396.1019,31,4,28
393.2083,32,4,28
394.20925,32,4,28
394.20925,33,4,28
395.10405,33,4,28
394.20925,34,4,28
395.10405,34,4,28
396.1019,34,4,28
397.1019,34,4,28
395.10405,35,4,28
396.1019,35,4,28
397.1019,35,4,28
396.1019,36,4,28
397.1019,36,4,28
399.34545,37,5,28
400.34545,37,5,28
401.34545,37,5,28
400.34545,38,5,28
401.34545,38,5,28
402.17755,39,6,28
403.19975,39,6,28
404.16465,39,6,28
409.1121,40,7,28
410.1121,40,7,28
413.26635,41,8,28
414.2502,41,8,28
415.0379,42,9,28
416.0379,42,9,28
416.0379,43,9,28
416.371733333,43,9,28
419.3152,44,10,28
420.3152,44,10,28
421.3216,44,10,28
422.3226,44,10,28
420.3152,45,10,28
421.3216,45,10,28
422.3226,45,10,28
421.3216,46,10,28
421.82875,46,10,28
422.3226,46,10,28
421.3216,47,10,28
422.3226,47,10,28
421.82875,48,10,28
422.3226,48,10,28
428.90615,49,11,28
429.1242,49,11,28
430.1468,49,11,28
429.1242,50,11,28
430.1468,50,11,28
431.1078,50,11,28
432.1078,50,11,28
430.1468,51,11,28
431.1078,51,11,28
432.1078,51,11,28
433.10675,51,11,28
430.8874,52,11,28
431.1078,52,11,28
432.1078,52,11,28
431.1078,53,11,28
432.1078,53,11,28
433.10675,53,11,28
432.1078,54,11,28
433.10675,54,11,28
432.8824,55,11,28
433.10675,55,11,28
440.72415,56,12,28
441.2526,56,12,28
445.1207,57,13,28
446.1396,57,13,28
447.1396,57,13,28
448.1207,57,13,28
445.93105,58,13,28
446.1396,58,13,28
447.1396,58,13,28
447.39365,58,13,28
446.1396,59,13,28
447.1396,59,13,28
448.1207,59,13,28
449.12075,59,13,28
447.1396,60,13,28
447.39365,60,13,28
448.1207,60,13,28
447.1396,61,13,28
448.1207,61,13,28
449.12075,61,13,28
450.1165,61,13,28
448.1207,62,13,28
449.12075,62,13,28
450.1165,62,13,28
449.12075,63,13,28
450.1165,63,13,28
454.2305,64,14,28
455.20415,64,14,28
456.20415,64,14,28
455.20415,65,14,28
456.20415,65,14,28
459.1744,66,15,28
460.1744,66,15,28
462.1499,66,15,28
462.1499,67,15,28
463.14705,67,15,28
464.14705,67,15,28
465.14705,67,15,28
463.14705,68,15,28
464.14705,68,15,28
465.14705,68,15,28
466.14435,68,15,28
464.14705,69,15,28
465.14705,69,15,28
466.14435,69,15,28
467.1236,69,15,28
465.14705,70,15,28
466.14435,70,15,28
467.1236,70,15,28
468.1236,70,15,28
466.14435,71,15,28
467.1236,71,15,28
468.1236,71,15,28
469.11995,71,15,28
467.1236,72,15,28
468.1236,72,15,28
469.11995,72,15,28
468.1236,73,15,28
469.11995,73,15,28
476.19715,74,16,28
477.19715,74,16,28
503.1068,75,17,28
504.10745,75,17,28
505.12115,75,17,28
506.12115,75,17,28
504.10745,76,17,28
505.12115,76,17,28
506.12115,76,17,28
507.12115,76,17,28
505.12115,77,17,28
506.12115,77,17,28
507.12115,77,17,28
506.12115,78,17,28
507.12115,78,17,28
519.13525,79,18,28
520.13525,79,18,28
521.13525,79,18,28
522.13525,79,18,28
520.13525,80,18,28
521.13525,80,18,28
522.13525,80,18,28
523.13955,80,18,28
521.13525,81,18,28
522.13525,81,18,28
523.13955,81,18,28
522.13525,82,18,28
523.13955,82,18,28
536.1656,83,19,28
537.1656,83,19,28
538.1656,83,19,28
539.1656,83,19,28
537.1656,84,19,28
538.1656,84,19,28
539.1656,84,19,28
540.16875,84,19,28
538.1656,85,19,28
539.1656,85,19,28
540.16875,85,19,28
541.16415,85,19,28
539.1656,86,19,28
540.16875,86,19,28
541.16415,86,19,28
540.16875,87,19,28
541.16415,87,19,28
550.22035,88,20,28
551.22035,88,20,28
577.1257,89,21,28
578.1257,89,21,28
579.1408,89,21,28
580.1408,89,21,28
578.1257,90,21,28
579.1408,90,21,28
580.1408,90,21,28
579.1408,91,21,28
580.1408,91,21,28
593.1586,92,22,28
594.1586,92,22,28
595.1576,92,22,28
596.1576,92,22,28
597.1576,92,22,28
594.1586,93,22,28
595.1576,93,22,28
596.1576,93,22,28
597.1576,93,22,28
595.1576,94,22,28
596.1576,94,22,28
597.1576,94,22,28
596.1576,95,22,28
597.1576,95,22,28
607.20925,96,23,28
608.20925,96,23,28
610.18845,96,23,28
611.18665,96,23,28
610.18845,97,23,28
611.18665,97,23,28
612.18245,97,23,28
613.18245,97,23,28
614.18245,97,23,28
611.18665,98,23,28
612.18245,98,23,28
613.18245,98,23,28
614.18245,98,23,28
612.18245,99,23,28
613.18245,99,23,28
614.18245,99,23,28
613.18245,100,23,28
614.18245,100,23,28
624.23615,101,24,28
625.23615,101,24,28
642.95135,102,25,28
643.2430166665,102,25,28
642.95135,103,25,28
643.2430166665,103,25,28
667.17355,104,26,28
668.1738,104,26,28
669.1738,104,26,28
670.1738,104,26,28
668.1738,105,26,28
669.1738,105,26,28
670.1738,105,26,28
669.1738,106,26,28
670.1738,106,26,28
683.22775,107,27,28
684.2028,107,27,28
685.2028,107,27,28
686.2028,107,27,28
687.2028,107,27,28
684.2028,108,27,28
685.2028,108,27,28
686.2028,108,27,28
687.2028,108,27,28
688.2023,108,27,28
685.2028,109,27,28
686.2028,109,27,28
687.2028,109,27,28
688.2023,109,27,28
686.2028,110,27,28
687.2028,110,27,28
688.2023,110,27,28
687.2028,111,27,28
688.2023,111,27,28
698.25615,112,28,28
699.25615,112,28,28
700.25615,112,28,28
701.25615,112,28,28
699.25615,113,28,28
700.25615,113,28,28
701.25615,113,28,28
700.25615,114,28,28
701.25615,114,28,28
741.19145,115,29,28
742.19145,115,29,28
743.19145,115,29,28
744.19145,115,29,28
745.19145,115,29,28
742.19145,116,29,28
743.19145,116,29,28
744.19145,116,29,28
745.19145,116,29,28
743.19145,117,29,28
744.19145,117,29,28
745.19145,117,29,28
744.19145,118,29,28
745.19145,118,29,28
758.21735,119,30,28
759.21735,119,30,28
760.21735,119,30,28
761.21735,119,30,28
759.21735,120,30,28
760.21735,120,30,28
761.21735,120,30,28
760.21735,121,30,28
761.21735,121,30,28
815.2146,122,31,28
816.215,122,31,28
817.215,122,31,28
816.215,123,31,28
817.215,123,31,28
832.2411,124,32,28
833.2411,124,32,28
834.2411,124,32,28
833.2411,125,32,28
834.2411,125,32,28
355.0678,1,1,29
356.0678,1,1,29
357.0678,1,1,29
358.11555,1,1,29
356.0678,2,1,29
357.0678,2,1,29
358.11555,2,1,29
359.102,2,1,29
357.0678,3,1,29
358.11555,3,1,29
359.102,3,1,29
360.102,3,1,29
358.11555,4,1,29
359.102,4,1,29
360.102,4,1,29
361.102,4,1,29
359.102,5,1,29
360.102,5,1,29
361.102,5,1,29
362.0615,5,1,29
360.102,6,1,29
361.102,6,1,29
362.0615,6,1,29
361.102,7,1,29
362.0615,7,1,29
362.1757,8,2,29
363.14595,8,2,29
365.1056,9,3,29
366.1056,9,3,29
368.0978,9,3,29
368.0978,10,3,29
369.11085,10,3,29
370.11085,10,3,29
371.1366,10,3,29
369.11085,11,3,29
370.11085,11,3,29
371.1366,11,3,29
372.1366,11,3,29
370.11085,12,3,29
371.1366,12,3,29
372.1366,12,3,29
373.1366,12,3,29
371.1366,13,3,29
371.6366,13,3,29
372.1366,13,3,29
372.5949333335,13,3,29
371.1366,14,3,29
372.1366,14,3,29
373.1366,14,3,29
374.1366,14,3,29
371.6366,15,3,29
372.5949333335,15,3,29
372.1366,16,3,29
372.5949333335,16,3,29
373.1366,16,3,29
372.1366,17,3,29
